GROUP,GROUP_NUMBER,YEAR,SCENARIO,FIRM HEADROOM ( MVA ),NON-FIRM HEADROOM ( MVA ),CENTROID_X,CENTROID_Y,geopoint
PRIMARY,400047,2026,6 - ACCELERATED DECARBONISATION,3.85,17.6,382617.956989197,438149.200156457,"53.83929790874381, -2.2656331250542676"
PRIMARY,400416,2031,1 - BEST VIEW,8.32,12.46,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2032,1 - BEST VIEW,8.03,12.16,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2024,1 - BEST VIEW,11.23,15.37,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2033,1 - BEST VIEW,7.76,11.9,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2030,2 - COUNTERFACTUAL,9.47,13.61,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2051,2 - COUNTERFACTUAL,3.07,7.37,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2025,2 - COUNTERFACTUAL,10.71,14.85,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2042,2 - COUNTERFACTUAL,5.32,9.46,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2028,3 - ELECTRIC ENGAGEMENT,9.01,13.15,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2033,3 - ELECTRIC ENGAGEMENT,7.93,12.06,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2030,3 - ELECTRIC ENGAGEMENT,8.55,12.69,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2026,3 - ELECTRIC ENGAGEMENT,9.39,13.53,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2025,4 - HOLISTIC TRANSITION,10.4,14.54,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2046,4 - HOLISTIC TRANSITION,-0.17,3.97,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2036,4 - HOLISTIC TRANSITION,4.65,8.79,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2042,5 - HYDROGEN EVOLUTION,5.14,9.27,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2026,5 - HYDROGEN EVOLUTION,10.12,14.26,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2033,5 - HYDROGEN EVOLUTION,8.55,12.68,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2051,5 - HYDROGEN EVOLUTION,3.73,7.89,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2025,5 - HYDROGEN EVOLUTION,10.41,14.55,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2032,5 - HYDROGEN EVOLUTION,8.86,13.0,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2027,6 - ACCELERATED DECARBONISATION,9.16,13.3,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2033,6 - ACCELERATED DECARBONISATION,5.76,9.9,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2032,6 - ACCELERATED DECARBONISATION,6.57,10.7,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2042,6 - ACCELERATED DECARBONISATION,-0.75,3.39,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2030,6 - ACCELERATED DECARBONISATION,8.18,12.32,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400416,2031,6 - ACCELERATED DECARBONISATION,7.37,11.51,361977.876226602,441613.735268742,"53.86933010752712, -2.579712332052524"
PRIMARY,400419_400418,2028,1 - BEST VIEW,2.49,6.63,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2032,1 - BEST VIEW,1.68,5.82,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2025,1 - BEST VIEW,3.51,7.65,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2046,1 - BEST VIEW,-8.05,-3.91,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2042,1 - BEST VIEW,-5.5,-1.36,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2046,2 - COUNTERFACTUAL,-0.15,3.99,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2027,2 - COUNTERFACTUAL,4.71,8.85,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2028,2 - COUNTERFACTUAL,4.47,8.61,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2030,2 - COUNTERFACTUAL,3.91,8.05,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2024,3 - ELECTRIC ENGAGEMENT,6.09,10.23,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2028,3 - ELECTRIC ENGAGEMENT,2.13,6.27,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2051,3 - ELECTRIC ENGAGEMENT,-8.69,-4.83,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2030,4 - HOLISTIC TRANSITION,3.02,7.16,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2025,4 - HOLISTIC TRANSITION,4.19,8.33,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2042,4 - HOLISTIC TRANSITION,-7.07,-2.93,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2024,4 - HOLISTIC TRANSITION,6.09,10.23,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2051,4 - HOLISTIC TRANSITION,-6.91,-3.06,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2032,5 - HYDROGEN EVOLUTION,3.52,7.66,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2033,5 - HYDROGEN EVOLUTION,3.27,7.41,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2030,5 - HYDROGEN EVOLUTION,3.92,8.06,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2036,5 - HYDROGEN EVOLUTION,2.44,6.58,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2051,5 - HYDROGEN EVOLUTION,0.56,4.63,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2027,5 - HYDROGEN EVOLUTION,4.23,8.37,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2039,5 - HYDROGEN EVOLUTION,1.57,5.71,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2042,5 - HYDROGEN EVOLUTION,1.01,5.15,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2026,5 - HYDROGEN EVOLUTION,4.33,8.47,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2051,6 - ACCELERATED DECARBONISATION,-10.02,-6.11,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2033,6 - ACCELERATED DECARBONISATION,-1.95,2.19,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2024,6 - ACCELERATED DECARBONISATION,6.09,10.23,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,400419_400418,2026,6 - ACCELERATED DECARBONISATION,2.16,6.3,353819.611081274,430750.339404696,"53.77103453258825, -2.7021365110917035"
PRIMARY,100030,2028,1 - BEST VIEW,27.55,33.55,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2029,1 - BEST VIEW,22.55,28.55,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2031,1 - BEST VIEW,22.58,28.58,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2026,1 - BEST VIEW,27.56,33.56,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2046,1 - BEST VIEW,22.2,28.2,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2036,1 - BEST VIEW,22.44,28.44,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2033,1 - BEST VIEW,22.53,28.53,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2046,2 - COUNTERFACTUAL,22.32,28.32,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2028,2 - COUNTERFACTUAL,27.75,33.75,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2042,3 - ELECTRIC ENGAGEMENT,21.24,27.24,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2026,3 - ELECTRIC ENGAGEMENT,27.52,33.52,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2031,3 - ELECTRIC ENGAGEMENT,21.81,27.81,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2051,3 - ELECTRIC ENGAGEMENT,21.39,27.35,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2030,3 - ELECTRIC ENGAGEMENT,21.98,27.98,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2036,4 - HOLISTIC TRANSITION,21.24,27.24,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2032,4 - HOLISTIC TRANSITION,21.65,27.65,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2042,5 - HYDROGEN EVOLUTION,22.63,28.63,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2028,6 - ACCELERATED DECARBONISATION,27.28,33.28,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2024,6 - ACCELERATED DECARBONISATION,27.86,33.86,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2032,6 - ACCELERATED DECARBONISATION,21.51,27.51,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2025,6 - ACCELERATED DECARBONISATION,27.59,33.59,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2026,6 - ACCELERATED DECARBONISATION,27.48,33.48,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2029,6 - ACCELERATED DECARBONISATION,22.11,28.11,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,100030,2042,6 - ACCELERATED DECARBONISATION,21.06,27.06,380489.00976155,388073.999059712,"53.38914032713371, -2.2948305464758105"
PRIMARY,302893,2042,1 - BEST VIEW,-1.43,2.07,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2028,1 - BEST VIEW,6.29,9.79,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2027,1 - BEST VIEW,6.44,9.94,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2051,1 - BEST VIEW,-6.04,-2.68,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2030,2 - COUNTERFACTUAL,6.23,9.73,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2032,2 - COUNTERFACTUAL,5.78,9.28,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2033,2 - COUNTERFACTUAL,5.55,9.05,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2025,2 - COUNTERFACTUAL,6.71,10.21,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2042,2 - COUNTERFACTUAL,3.35,6.85,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2024,3 - ELECTRIC ENGAGEMENT,6.86,10.36,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2025,3 - ELECTRIC ENGAGEMENT,6.5,10.0,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2046,3 - ELECTRIC ENGAGEMENT,-3.03,0.47,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2042,3 - ELECTRIC ENGAGEMENT,-0.71,2.79,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2027,3 - ELECTRIC ENGAGEMENT,6.47,9.97,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2032,3 - ELECTRIC ENGAGEMENT,5.94,9.44,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2039,4 - HOLISTIC TRANSITION,-1.25,2.25,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2046,4 - HOLISTIC TRANSITION,-4.65,-1.15,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2029,4 - HOLISTIC TRANSITION,6.73,10.23,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2051,4 - HOLISTIC TRANSITION,-3.88,-0.56,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2028,4 - HOLISTIC TRANSITION,6.88,10.38,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2026,4 - HOLISTIC TRANSITION,6.96,10.46,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2032,5 - HYDROGEN EVOLUTION,6.46,9.96,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2025,5 - HYDROGEN EVOLUTION,6.66,10.16,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2042,5 - HYDROGEN EVOLUTION,3.72,7.22,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2028,5 - HYDROGEN EVOLUTION,6.75,10.25,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2026,5 - HYDROGEN EVOLUTION,6.66,10.16,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2027,5 - HYDROGEN EVOLUTION,6.73,10.23,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2033,5 - HYDROGEN EVOLUTION,6.26,9.76,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2025,6 - ACCELERATED DECARBONISATION,6.72,10.22,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2039,6 - ACCELERATED DECARBONISATION,-2.54,0.96,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2029,6 - ACCELERATED DECARBONISATION,6.18,9.68,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2024,6 - ACCELERATED DECARBONISATION,6.86,10.36,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2031,6 - ACCELERATED DECARBONISATION,4.87,8.37,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2051,6 - ACCELERATED DECARBONISATION,-5.83,-2.44,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2042,6 - ACCELERATED DECARBONISATION,-4.81,-1.31,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,302893,2036,6 - ACCELERATED DECARBONISATION,0.16,3.66,395133.732261482,401270.030172924,"53.5080936912217, -2.0748427868491035"
PRIMARY,609606,2028,1 - BEST VIEW,8.07,12.21,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2039,1 - BEST VIEW,0.47,4.61,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2030,1 - BEST VIEW,7.47,11.61,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2025,1 - BEST VIEW,8.6,12.74,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2051,1 - BEST VIEW,-7.11,-3.15,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2024,2 - COUNTERFACTUAL,9.29,13.43,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2029,2 - COUNTERFACTUAL,8.45,12.59,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2030,2 - COUNTERFACTUAL,8.06,12.19,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2031,2 - COUNTERFACTUAL,7.56,11.69,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2046,2 - COUNTERFACTUAL,1.42,5.56,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2025,3 - ELECTRIC ENGAGEMENT,8.52,12.66,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2027,3 - ELECTRIC ENGAGEMENT,8.3,12.43,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2030,3 - ELECTRIC ENGAGEMENT,7.67,11.81,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2029,4 - HOLISTIC TRANSITION,8.42,12.55,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2030,4 - HOLISTIC TRANSITION,7.96,12.09,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2042,4 - HOLISTIC TRANSITION,-4.16,-0.03,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2051,4 - HOLISTIC TRANSITION,-4.79,-0.8,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2027,4 - HOLISTIC TRANSITION,8.95,13.08,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2046,5 - HYDROGEN EVOLUTION,1.69,5.83,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2030,5 - HYDROGEN EVOLUTION,8.45,12.59,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2036,5 - HYDROGEN EVOLUTION,5.78,9.92,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2027,5 - HYDROGEN EVOLUTION,8.82,12.96,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2026,5 - HYDROGEN EVOLUTION,8.83,12.97,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2028,5 - HYDROGEN EVOLUTION,8.77,12.91,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2051,5 - HYDROGEN EVOLUTION,1.34,5.47,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2028,6 - ACCELERATED DECARBONISATION,8.06,12.19,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2042,6 - ACCELERATED DECARBONISATION,-5.84,-1.7,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2033,6 - ACCELERATED DECARBONISATION,3.77,7.91,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2032,6 - ACCELERATED DECARBONISATION,4.94,9.08,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2025,6 - ACCELERATED DECARBONISATION,8.72,12.85,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2031,6 - ACCELERATED DECARBONISATION,6.09,10.22,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609606,2039,6 - ACCELERATED DECARBONISATION,-3.16,0.98,349623.735403462,551915.341094399,"54.859476148500605, -2.7862876503154537"
PRIMARY,609043,2032,1 - BEST VIEW,1.56,5.06,320722.029499667,493637.190465714,"54.33211531361667, -3.220657667950121"
PRIMARY,609043,2025,1 - BEST VIEW,2.25,5.75,320722.029499667,493637.190465714,"54.33211531361667, -3.220657667950121"
PRIMARY,609043,2033,1 - BEST VIEW,1.39,4.89,320722.029499667,493637.190465714,"54.33211531361667, -3.220657667950121"
PRIMARY,609043,2024,1 - BEST VIEW,2.29,5.79,320722.029499667,493637.190465714,"54.33211531361667, -3.220657667950121"
PRIMARY,609043,2026,1 - BEST VIEW,2.16,5.66,320722.029499667,493637.190465714,"54.33211531361667, -3.220657667950121"
