Substation/Group,Voltage,Scenario,DFES Year,Financial Year,Headroom (MW),Headroom Type,Grid_Group,Primary_Group
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HE,2035.0,2035/36,7.68982847771295,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HE,2040.0,2040/41,2.847631652580205,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HE,2043.0,2043/44,0.8650188693880061,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HE,2044.0,2044/45,0.3056856910349879,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HE,2048.0,2048/49,0.0,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HT,2024.0,2024/25,12.93789473684211,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HT,2026.0,2026/27,12.47841159618796,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HT,2030.0,2030/31,9.609864964463714,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HT,2039.0,2039/40,0.0,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HT,2041.0,2041/42,0.0,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HT,2044.0,2044/45,0.0,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HT,2046.0,2046/47,0.0,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1,11.0,HT,2049.0,2049/50,0.0,Demand,GILLMOSS GT1 / KIRKBY GT2 / SIMONSWOOD GT1,ACORNFIELD RD T1 / DICKINSONS T1 / HAMMOND RD T1 / KODAK T1
ACTON T1,11.0,EE,2036.0,2036/37,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,EE,2039.0,2039/40,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,EE,2040.0,2040/41,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,EE,2041.0,2041/42,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,EE,2043.0,2043/44,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HE,2037.0,2037/38,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HE,2040.0,2040/41,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HE,2041.0,2041/42,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HE,2043.0,2043/44,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HE,2046.0,2046/47,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2024.0,2024/25,2.587368421052632,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2026.0,2026/27,2.66709705146926,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2027.0,2027/28,2.644197345433061,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2028.0,2028/29,2.514612780476889,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2031.0,2031/32,1.794297455493072,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2033.0,2033/34,1.093053563480309,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2037.0,2037/38,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2038.0,2038/39,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2043.0,2043/44,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2046.0,2046/47,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
ACTON T1,11.0,HT,2049.0,2049/50,0.0,Demand,COPPENHALL GT1 / CREWE GT1 / CREWE GT2A / CREWE GT4A / RADWAY GREEN GT1 / RADWAY GREEN GT2 / WHITCHURCH GT2,ACTON T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,EE,2035.0,2035/36,7.182782074300512,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,EE,2036.0,2036/37,4.923932907616482,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,EE,2037.0,2037/38,2.143625662329249,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,EE,2045.0,2045/46,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,EE,2047.0,2047/48,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,EE,2048.0,2048/49,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HE,2035.0,2035/36,8.466606265797097,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HE,2037.0,2037/38,4.602841367422847,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HE,2040.0,2040/41,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HE,2042.0,2042/43,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HE,2043.0,2043/44,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HE,2044.0,2044/45,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HE,2049.0,2049/50,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HT,2027.0,2027/28,18.44302585578639,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HT,2029.0,2029/30,17.24184807537631,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HT,2030.0,2030/31,16.35940141689154,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HT,2035.0,2035/36,8.446118323757034,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HT,2044.0,2044/45,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1,11.0,HT,2046.0,2046/47,0.0,Demand,GARSTON GT2 / SPEKE GT3 / WAVERTREE GT1A,AIGBURTH VALE T1 / IVY AVE T1 / MATHER AVE T1 / MOSSLEY HILL T1 / WAVERTREE T1
AINSDALE T1 / PINFOLD LA T1,11.0,EE,2036.0,2036/37,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,EE,2039.0,2039/40,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,EE,2040.0,2040/41,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,EE,2048.0,2048/49,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HE,2036.0,2036/37,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HE,2037.0,2037/38,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HE,2039.0,2039/40,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HE,2047.0,2047/48,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HE,2048.0,2048/49,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2026.0,2026/27,3.700629767851535,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2027.0,2027/28,3.629337120078609,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2028.0,2028/29,3.435057657129565,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2031.0,2031/32,2.383285620518996,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2033.0,2033/34,1.278450928020772,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2041.0,2041/42,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2042.0,2042/43,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2045.0,2045/46,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINSDALE T1 / PINFOLD LA T1,11.0,HT,2046.0,2046/47,0.0,Demand,FORMBY GT2B / SOUTHPORT GT1 / SOUTHPORT GT2,AINSDALE T1 / PINFOLD LA T1
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,EE,2035.0,2035/36,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,EE,2037.0,2037/38,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,EE,2038.0,2038/39,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,EE,2039.0,2039/40,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,EE,2044.0,2044/45,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,EE,2049.0,2049/50,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2035.0,2035/36,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2036.0,2036/37,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2037.0,2037/38,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2038.0,2038/39,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2039.0,2039/40,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2041.0,2041/42,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2043.0,2043/44,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2044.0,2044/45,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2047.0,2047/48,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HE,2048.0,2048/49,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2024.0,2024/25,3.984210526315785,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2025.0,2025/26,4.950504918455955,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2027.0,2027/28,8.217006092710797,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2028.0,2028/29,4.51298636780183,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2032.0,2032/33,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2035.0,2035/36,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2036.0,2036/37,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2038.0,2038/39,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2043.0,2043/44,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2045.0,2045/46,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2047.0,2047/48,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,33.0,HT,2048.0,2048/49,0.0,Demand,#N/A,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,EE,2040.0,2040/41,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,EE,2049.0,2049/50,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HE,2037.0,2037/38,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HE,2038.0,2038/39,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HE,2042.0,2042/43,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HE,2043.0,2043/44,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HE,2044.0,2044/45,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HE,2047.0,2047/48,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HE,2049.0,2049/50,0.0,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HT,2024.0,2024/25,5.98421052631579,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1,11.0,HT,2026.0,2026/27,6.042061310386783,Demand,AINTREE GT2 / FAZAKERLEY GT1 / GILLMOSS GT2,AINTREE LOCAL T1 / OLD ROAN T1 / WANGO LA T1
