Substation/Group,Voltage,Scenario,Year,Financial Year,Headroom (MW),Headroom Type,GSP,Primary_Substation
MIDDLEBIE,11.0,HT,2025,2025/26,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MIDDLEBIE,11.0,HT,2029,2029/30,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MIDDLEBIE,11.0,HT,2030,2030/31,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MIDDLEBIE,11.0,HT,2031,2031/32,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MIDDLEBIE,11.0,HT,2033,2033/34,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MIDDLEBIE,11.0,HT,2040,2040/41,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MIDDLEBIE,11.0,HT,2045,2045/46,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MIDDLEBIE,11.0,HT,2046,2046/47,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MIDDLEBIE,11.0,HT,2047,2047/48,0.0,Generation (Synchronous),CHAPELCROSS,MIDDLEBIE
MILL STREET,11.0,EE,2039,2039/40,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,EE,2041,2041/42,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,EE,2045,2045/46,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,EE,2046,2046/47,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,EE,2049,2049/50,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HE,2035,2035/36,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HE,2037,2037/38,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HE,2040,2040/41,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HE,2043,2043/44,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HE,2044,2044/45,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HE,2047,2047/48,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HE,2049,2049/50,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HT,2025,2025/26,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HT,2032,2032/33,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HT,2037,2037/38,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HT,2044,2044/45,0.0,Generation (Synchronous),AYR,MILL STREET
MILL STREET,11.0,HT,2046,2046/47,0.0,Generation (Synchronous),AYR,MILL STREET
MILLIKEN,11.0,EE,2035,2035/36,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,EE,2038,2038/39,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,EE,2043,2043/44,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,EE,2044,2044/45,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,EE,2046,2046/47,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,EE,2048,2048/49,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,EE,2049,2049/50,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HE,2039,2039/40,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HE,2041,2041/42,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HE,2042,2042/43,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HT,2025,2025/26,11.37034244442603,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HT,2028,2028/29,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HT,2030,2030/31,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HT,2034,2034/35,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HT,2037,2037/38,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HT,2044,2044/45,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HT,2046,2046/47,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILLIKEN,11.0,HT,2048,2048/49,0.0,Generation (Synchronous),JOHNSTONE,MILLIKEN
MILTON,11.0,EE,2035,2035/36,7.869599820910765,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,EE,2040,2040/41,7.724336663016031,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,EE,2041,2041/42,7.657463598000547,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,EE,2049,2049/50,7.320373814718816,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HE,2035,2035/36,7.837277839486616,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HE,2039,2039/40,7.852757715647609,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HE,2041,2041/42,7.838020873542343,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HE,2042,2042/43,7.829599820910767,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HE,2043,2043/44,7.713191152180116,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HE,2044,2044/45,7.706875362706429,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HE,2048,2048/49,7.675296415338011,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HE,2049,2049/50,7.666875362706431,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2025,2025/26,8.038144712551633,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2027,2027/28,7.993934186235843,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2029,2029/30,7.949723659920052,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2032,2032/33,7.894119944749774,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2033,2033/34,7.873067313170826,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2034,2034/35,7.849909418433984,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2036,2036/37,7.840993009765254,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2038,2038/39,7.806441926173926,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2040,2040/41,7.76012613670024,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2042,2042/43,7.688175672303952,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2044,2044/45,7.580931090260611,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2046,2046/47,7.518640068588784,Generation (Synchronous),KILLERMONT,MILTON
MILTON,11.0,HT,2049,2049/50,7.440745331746678,Generation (Synchronous),KILLERMONT,MILTON
MITCHELL STREET,11.0,EE,2038,2038/39,0.830934118580278,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,EE,2040,2040/41,0.8216461928836848,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,EE,2041,2041/42,0.8228845829765656,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,EE,2047,2047/48,0.802574985453335,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,EE,2048,2048/49,0.7899434065059715,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HE,2036,2036/37,0.8793551712118428,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HE,2039,2039/40,0.9200982052675677,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HE,2041,2041/42,0.9255471216762545,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HE,2043,2043/44,0.9331013012428037,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HE,2045,2045/46,0.9267855117691355,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HE,2046,2046/47,0.9246802486112189,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HE,2047,2047/48,0.9225749854533295,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2024,2024/25,1.038364459137545,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2026,2026/27,0.7799124467536335,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2027,2027/28,0.7576214250818043,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2028,2028/29,0.8080239018619948,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2032,2032/33,0.7852375241530295,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2034,2034/35,0.82090315882794,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2036,2036/37,0.8393551712118357,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2040,2040/41,0.8464139947412488,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2043,2043/44,0.8425749854533423,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2048,2048/49,0.7899434065059715,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MITCHELL STREET,11.0,HT,2049,2049/50,0.7815223538743867,Generation (Synchronous),WEST GEORGE STREET,MITCHELL STREET
MOFFAT,11.0,EE,2038,2038/39,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,EE,2044,2044/45,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HE,2035,2035/36,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HE,2039,2039/40,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HE,2043,2043/44,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2029,2029/30,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2032,2032/33,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2034,2034/35,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2036,2036/37,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2037,2037/38,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2038,2038/39,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2041,2041/42,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2042,2042/43,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2044,2044/45,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2045,2045/46,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2046,2046/47,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MOFFAT,11.0,HT,2048,2048/49,0.0,Generation (Synchronous),CHAPELCROSS,MOFFAT
MONKTON,11.0,EE,2039,2039/40,3.408885972605326,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,EE,2045,2045/46,0.0,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,EE,2046,2046/47,0.0,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,EE,2049,2049/50,0.0,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HE,2037,2037/38,0.0,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HE,2038,2038/39,0.0,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HE,2048,2048/49,0.8433132171873705,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2027,2027/28,7.568266777558893,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2028,2028/29,3.851981947837519,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2031,2031/32,3.220403000469104,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2032,2032/33,2.945728077868504,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2034,2034/35,1.99216770635146,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2037,2037/38,0.0,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2039,2039/40,3.932353464865406,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2041,2041/42,2.499783805422684,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTON,11.0,HT,2046,2046/47,0.28467544628953,Generation (Synchronous),KILMARNOCK SOUTH,MONKTON
MONKTONHALL,11.0,EE,2037,2037/38,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,EE,2044,2044/45,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,EE,2046,2046/47,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,EE,2047,2047/48,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,EE,2048,2048/49,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,EE,2049,2049/50,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HE,2044,2044/45,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HE,2048,2048/49,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HT,2026,2026/27,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HT,2028,2028/29,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HT,2033,2033/34,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HT,2034,2034/35,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HT,2043,2043/44,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HT,2044,2044/45,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HT,2045,2045/46,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MONKTONHALL,11.0,HT,2049,2049/50,0.0,Generation (Synchronous),PORTOBELLO,MONKTONHALL
MOREBATTLE,11.0,EE,2035,2035/36,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,EE,2038,2038/39,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,EE,2039,2039/40,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,EE,2041,2041/42,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,EE,2043,2043/44,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,EE,2045,2045/46,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,EE,2048,2048/49,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HE,2039,2039/40,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HE,2043,2043/44,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2025,2025/26,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2028,2028/29,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2029,2029/30,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2033,2033/34,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2034,2034/35,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2039,2039/40,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2044,2044/45,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2048,2048/49,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MOREBATTLE,11.0,HT,2049,2049/50,0.0,Generation (Synchronous),HAWICK,MOREBATTLE
MORTONHALL,11.0,EE,2037,2037/38,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,EE,2038,2038/39,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,EE,2043,2043/44,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,EE,2044,2044/45,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,EE,2046,2046/47,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,EE,2048,2048/49,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HE,2035,2035/36,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HE,2040,2040/41,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HE,2043,2043/44,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HT,2028,2028/29,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HT,2036,2036/37,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HT,2040,2040/41,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HT,2041,2041/42,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HT,2045,2045/46,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HT,2046,2046/47,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HT,2048,2048/49,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MORTONHALL,11.0,HT,2049,2049/50,0.0,Generation (Synchronous),WHITEHOUSE,MORTONHALL
MUCKRAW,11.0,EE,2038,2038/39,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,EE,2041,2041/42,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,EE,2045,2045/46,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,EE,2046,2046/47,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HE,2036,2036/37,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HE,2043,2043/44,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HE,2045,2045/46,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HE,2046,2046/47,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HT,2038,2038/39,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HT,2039,2039/40,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HT,2041,2041/42,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HT,2043,2043/44,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUCKRAW,11.0,HT,2046,2046/47,0.0,Generation (Synchronous),BATHGATE,MUCKRAW
MUIRHOUSE,11.0,EE,2037,2037/38,1.428757958100469,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,EE,2038,2038/39,0.8542687940137782,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,EE,2041,2041/42,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,EE,2044,2044/45,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,EE,2046,2046/47,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HE,2040,2040/41,3.438788917852786,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HE,2047,2047/48,1.330925140763013,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HE,2048,2048/49,1.217240930236686,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HE,2049,2049/50,1.119531951908521,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HT,2026,2026/27,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HT,2027,2027/28,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HT,2032,2032/33,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HT,2033,2033/34,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HT,2037,2037/38,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HT,2039,2039/40,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HT,2047,2047/48,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE,11.0,HT,2048,2048/49,0.0,Generation (Synchronous),WISHAW,MUIRHOUSE
MUIRHOUSE BANK,11.0,EE,2035,2035/36,7.458378461793714,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,EE,2040,2040/41,6.846965469170597,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,EE,2044,2044/45,6.030243205806228,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,EE,2046,2046/47,5.489383520331227,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HE,2037,2037/38,7.712115051834055,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HE,2038,2038/39,7.790871663009134,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HE,2042,2042/43,7.993838213252317,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HE,2043,2043/44,8.024464014191114,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2027,2027/28,7.984088136418332,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2029,2029/30,7.696229035209345,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2033,2033/34,7.538651184626451,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2034,2034/35,7.497663382884843,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2039,2039/40,7.211038243997263,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2041,2041/42,7.007989763447366,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2043,2043/44,6.708387937517831,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2044,2044/45,6.529798081923467,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2045,2045/46,6.335546563253106,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2047,2047/48,5.857559655281376,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MUIRHOUSE BANK,11.0,HT,2049,2049/50,5.326112990588024,Generation (Synchronous),TELFORD ROAD,MUIRHOUSE BANK
MYOTHILL,11.0,EE,2037,2037/38,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,EE,2039,2039/40,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,EE,2043,2043/44,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,EE,2045,2045/46,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HE,2044,2044/45,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HE,2046,2046/47,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HE,2048,2048/49,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2026,2026/27,8.411392684190018,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2029,2029/30,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2031,2031/32,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2035,2035/36,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2036,2036/37,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2038,2038/39,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2040,2040/41,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2042,2042/43,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2043,2043/44,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2045,2045/46,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2047,2047/48,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYOTHILL,11.0,HT,2049,2049/50,0.0,Generation (Synchronous),BONNYBRIDGE,MYOTHILL
MYRTLE ROAD,11.0,EE,2040,2040/41,0.0,Generation (Synchronous),COATBRIDGE,MYRTLE ROAD
MYRTLE ROAD,11.0,EE,2042,2042/43,0.0,Generation (Synchronous),COATBRIDGE,MYRTLE ROAD
MYRTLE ROAD,11.0,EE,2043,2043/44,0.0,Generation (Synchronous),COATBRIDGE,MYRTLE ROAD
